customer_id,tenure_months,contract_type,plan_type,monthly_charges,total_charges,payment_method,payment_delay_days,data_usage_gb,has_streaming_addon,num_support_tickets,last_login_days_ago,clv_estimated,churned
C-02737,33,Two-year,Premium,111.22,3670.26,Credit card,1,11.83,1,1,8,3108.92,0
C-02738,24,One-year,Basic,37.85,908.4,Bank transfer,0,1.76,0,1,4,1405.47,0
C-02739,42,Two-year,Standard,46.29,1944.18,Mailed check,0,6.95,1,0,3,2325.6,0
C-02740,2,Month-to-month,Basic,30.54,61.08,Electronic check,2,1.58,0,0,3,399.2,0
C-02741,1,Month-to-month,Standard,47.69,47.69,Electronic check,0,27.49,1,0,0,1317.78,0
C-02742,5,Month-to-month,Basic,24.01,120.05,Bank transfer,0,0.51,0,3,19,35.32,1
C-02743,24,Month-to-month,Standard,67.51,1620.24,Bank transfer,2,8.49,1,0,1,1826.18,0
C-02744,12,Month-to-month,Basic,29.94,359.28,Credit card,0,0.81,0,3,29,39.0,1
C-02745,19,One-year,Standard,63.96,1215.24,Mailed check,31,1.49,1,4,73,137.2,1
C-02746,25,One-year,Standard,46.61,1165.25,Credit card,2,12.08,0,0,3,1562.31,0
C-02747,25,One-year,Basic,28.34,708.5,Credit card,0,1.65,0,0,4,729.71,0
C-02748,35,Month-to-month,Standard,61.86,2165.1,Electronic check,7,5.45,0,1,35,59.84,1
C-02749,47,Two-year,Basic,22.67,1065.49,Credit card,0,1.91,1,0,1,1095.29,0
C-02750,35,One-year,Standard,53.15,1860.25,Bank transfer,1,2.64,1,0,2,1264.33,0
C-02751,4,Month-to-month,Basic,21.29,85.16,Credit card,5,0.85,0,3,7,15.61,1
C-02752,28,One-year,Standard,61.28,1715.84,Credit card,0,31.26,0,0,0,948.8,0
C-02753,52,Month-to-month,Basic,39.42,2049.84,Credit card,1,0.81,0,1,39,84.72,1
C-02754,6,Month-to-month,Standard,65.68,394.08,Credit card,4,2.66,0,2,86,32.84,1
C-02755,32,Two-year,Basic,39.49,1263.68,Electronic check,0,4.28,0,2,0,1779.94,0
C-02756,12,Month-to-month,Standard,66.14,793.68,Electronic check,3,7.42,0,1,27,172.33,1
C-02757,6,Month-to-month,Basic,37.1,222.6,Bank transfer,0,0.42,0,3,74,29.29,1
C-02758,22,Two-year,Premium,100.97,2221.34,Mailed check,19,21.99,1,0,0,3481.08,0
C-02759,12,One-year,Premium,98.32,1179.84,Credit card,0,23.57,1,1,13,3196.41,0
C-02760,7,Month-to-month,Basic,28.13,196.91,Credit card,0,0.87,0,2,5,58.0,0
C-02761,4,Month-to-month,Standard,65.45,261.8,Credit card,1,7.58,1,0,4,1149.93,0
C-02762,13,Month-to-month,Basic,23.64,307.32,Bank transfer,7,1.69,0,2,57,37.94,1
C-02763,26,One-year,Basic,21.12,549.12,Bank transfer,1,1.85,0,1,1,876.64,0
C-02764,4,Month-to-month,Standard,68.7,274.8,Bank transfer,0,4.84,1,2,2,1894.23,0
C-02765,3,Month-to-month,Standard,45.09,135.27,Electronic check,16,2.88,0,0,83,101.95,1
C-02766,39,Two-year,Standard,69.42,2707.38,Bank transfer,1,6.05,1,0,1,2841.73,0
C-02767,16,One-year,Basic,34.58,553.28,Bank transfer,0,1.95,0,0,18,1058.28,0
C-02768,1,Month-to-month,Basic,26.57,26.57,Mailed check,9,1.07,0,1,8,617.19,0
C-02769,32,One-year,Basic,33.96,1086.72,Credit card,1,1.2,1,2,2,1207.82,0
C-02770,35,One-year,Standard,65.45,2290.75,Bank transfer,0,14.05,1,0,10,726.9,0
C-02771,3,Month-to-month,Standard,51.13,153.39,Electronic check,6,4.82,0,0,135,41.85,1
C-02772,9,Month-to-month,Standard,64.27,578.43,Bank transfer,0,1.4,1,0,23,167.05,1
C-02773,33,Two-year,Basic,36.09,1190.97,Credit card,1,2.14,0,1,9,1267.23,0
C-02774,10,Month-to-month,Basic,24.99,249.9,Bank transfer,0,1.49,0,4,4,499.51,0
C-02775,27,One-year,Basic,20.84,562.68,Bank transfer,1,1.36,1,1,4,760.51,0
C-02776,5,Month-to-month,Basic,24.08,120.4,Bank transfer,2,0.99,1,3,23,59.55,1
C-02777,1,Month-to-month,Basic,24.01,24.01,Credit card,5,1.51,0,2,17,57.15,1
C-02778,3,Month-to-month,Premium,77.94,233.82,Mailed check,15,5.64,1,5,42,124.98,1
C-02779,5,Month-to-month,Premium,107.67,538.35,Electronic check,14,13.29,1,3,69,95.93,1
C-02780,12,Month-to-month,Standard,54.5,654.0,Bank transfer,5,2.1,0,1,9,187.06,1
C-02781,1,Month-to-month,Standard,67.11,67.11,Electronic check,32,6.22,0,3,37,33.56,1
C-02782,44,Two-year,Basic,25.04,1101.76,Mailed check,3,1.35,1,0,4,1229.96,0
C-02783,52,Two-year,Premium,95.4,4960.8,Credit card,0,37.76,1,1,17,4034.36,0
C-02784,18,One-year,Basic,32.78,590.04,Credit card,0,2.4,0,3,1,1329.71,0
C-02785,53,Two-year,Premium,114.49,6067.97,Bank transfer,0,21.51,1,0,3,5526.47,0
C-02786,16,Month-to-month,Standard,58.12,929.92,Electronic check,2,1.87,0,3,11,75.31,1
C-02787,50,Two-year,Basic,27.47,1373.5,Credit card,0,3.07,0,0,23,1187.6,0
C-02788,15,Month-to-month,Premium,114.02,1710.3,Mailed check,6,22.75,1,2,1,2655.13,0
C-02789,35,Two-year,Basic,26.2,917.0,Bank transfer,4,1.42,0,0,9,1535.81,0
C-02790,60,Two-year,Standard,46.99,2819.4,Bank transfer,4,7.17,0,1,1,2557.16,0
C-02791,24,One-year,Standard,56.13,1347.12,Credit card,2,14.32,0,0,11,1729.26,0
C-02792,45,Two-year,Basic,35.7,1606.5,Credit card,0,0.9,1,0,4,1364.77,0
C-02793,18,One-year,Standard,45.77,823.86,Electronic check,15,1.81,1,1,80,64.58,1
C-02794,11,Month-to-month,Standard,59.65,656.15,Mailed check,20,5.85,0,2,78,140.99,1
C-02795,25,Month-to-month,Standard,59.86,1496.5,Bank transfer,3,8.16,1,3,7,1439.58,0
C-02796,16,One-year,Basic,38.57,617.12,Mailed check,10,2.31,0,0,0,697.37,0
C-02797,1,Month-to-month,Premium,87.89,87.89,Electronic check,3,12.57,1,1,18,55.2,1
C-02798,22,One-year,Basic,25.58,562.76,Bank transfer,0,3.15,0,0,2,723.58,0
C-02799,46,Two-year,Basic,28.81,1325.26,Electronic check,14,1.62,0,0,6,1447.6,0
C-02800,4,Month-to-month,Basic,27.14,108.56,Bank transfer,2,0.44,0,0,15,57.71,1
C-02801,13,One-year,Basic,34.73,451.49,Bank transfer,4,0.9,0,5,14,84.11,1
C-02802,53,Two-year,Basic,32.84,1740.52,Credit card,1,3.22,0,0,1,1397.72,0
C-02803,35,Two-year,Premium,109.15,3820.25,Electronic check,0,23.48,0,1,0,6578.57,0
C-02804,38,Two-year,Basic,36.4,1383.2,Credit card,4,1.96,0,1,3,2295.66,0
C-02805,35,One-year,Basic,38.46,1346.1,Electronic check,2,2.3,0,1,5,1314.95,0
C-02806,30,Two-year,Basic,28.62,858.6,Electronic check,0,3.99,1,2,5,1224.83,0
C-02807,18,One-year,Standard,69.62,1253.16,Credit card,10,17.13,1,2,19,530.1,0
C-02808,8,Month-to-month,Premium,84.7,677.6,Credit card,2,15.1,1,0,39,123.6,1
C-02809,8,Month-to-month,Basic,34.29,274.32,Bank transfer,4,0.56,0,4,74,72.07,1
C-02810,17,One-year,Basic,30.68,521.56,Bank transfer,0,1.76,0,0,7,1074.9,0
C-02811,14,Month-to-month,Basic,36.34,508.76,Credit card,2,1.8,0,0,0,575.13,0
C-02812,30,One-year,Basic,29.54,886.2,Bank transfer,0,4.09,1,1,15,858.96,0
C-02813,33,One-year,Basic,35.68,1177.44,Credit card,1,1.79,0,0,16,1550.38,0
C-02814,5,Month-to-month,Standard,68.25,341.25,Credit card,1,9.16,0,2,21,76.05,1
C-02815,26,One-year,Basic,34.65,900.9,Credit card,6,1.51,1,1,3,575.16,0
C-02816,30,One-year,Standard,64.4,1932.0,Credit card,0,3.04,0,0,87,32.2,1
C-02817,46,Month-to-month,Basic,21.34,981.64,Electronic check,1,2.56,0,0,4,505.33,0
C-02818,17,Month-to-month,Premium,84.22,1431.74,Mailed check,28,8.18,1,5,29,77.68,1
C-02819,1,Month-to-month,Premium,118.84,118.84,Bank transfer,4,7.08,1,2,28,203.27,1
C-02820,3,Month-to-month,Standard,62.33,186.99,Bank transfer,1,1.94,1,0,3,1425.16,0
C-02821,58,Two-year,Basic,31.23,1811.34,Credit card,2,0.92,1,2,11,1979.19,0
C-02822,7,Month-to-month,Basic,27.34,191.38,Bank transfer,4,0.51,0,4,31,55.59,1
C-02823,28,One-year,Standard,46.11,1291.08,Credit card,3,0.67,1,0,63,54.83,1
C-02824,15,Month-to-month,Standard,54.23,813.45,Bank transfer,4,5.37,1,0,2,1086.65,0
C-02825,3,Month-to-month,Standard,57.47,172.41,Mailed check,5,4.04,0,4,236,65.82,1
C-02826,59,Two-year,Premium,84.52,4986.68,Credit card,0,7.21,1,0,0,3990.43,0
C-02827,29,One-year,Premium,82.79,2400.91,Electronic check,6,20.29,1,0,8,1551.88,0
C-02828,3,Month-to-month,Basic,30.17,90.51,Credit card,7,0.52,0,1,60,39.94,1
C-02829,9,Month-to-month,Standard,59.65,536.85,Bank transfer,1,3.67,1,1,3,1876.29,0
C-02830,1,Month-to-month,Basic,24.8,24.8,Credit card,13,0.64,0,1,39,70.79,1
C-02831,1,Month-to-month,Basic,31.75,31.75,Bank transfer,4,0.6,0,2,46,46.2,1
C-02832,16,One-year,Standard,67.51,1080.16,Credit card,0,11.96,0,0,0,1783.4,0
C-02833,11,Month-to-month,Basic,29.46,324.06,Bank transfer,2,1.41,0,1,34,75.79,1
C-02834,17,Month-to-month,Premium,113.58,1930.86,Bank transfer,2,20.45,1,0,1,1759.0,0
C-02835,19,Month-to-month,Basic,38.55,732.45,Credit card,0,1.49,0,0,4,974.08,0
C-02836,56,Two-year,Standard,47.31,2649.36,Electronic check,3,7.04,1,2,4,1525.66,0
C-02837,41,Two-year,Standard,47.4,1943.4,Mailed check,15,4.64,1,2,4,2240.75,0
C-02838,13,Month-to-month,Standard,56.9,739.7,Bank transfer,1,2.29,0,3,17,77.15,1
C-02839,13,One-year,Basic,31.76,412.88,Credit card,6,0.3,0,2,67,69.96,1
C-02840,14,Month-to-month,Premium,94.16,1318.24,Credit card,4,6.35,1,1,58,197.17,1
C-02841,15,Month-to-month,Standard,53.16,797.4,Mailed check,14,24.03,0,0,2,963.89,0
C-02842,18,One-year,Standard,61.02,1098.36,Bank transfer,0,5.96,1,0,4,2037.23,0
C-02843,36,Two-year,Basic,20.04,721.44,Bank transfer,3,0.46,0,1,0,1016.35,0
C-02844,57,Two-year,Standard,69.2,3944.4,Credit card,0,6.35,1,0,1,2531.23,0
C-02845,28,One-year,Premium,85.44,2392.32,Bank transfer,2,11.08,0,3,3,2485.1,0
C-02846,3,Month-to-month,Standard,67.93,203.79,Credit card,23,1.82,0,3,28,129.82,1
C-02847,26,One-year,Premium,79.91,2077.66,Mailed check,2,23.95,1,4,6,2363.97,0
C-02848,3,Month-to-month,Standard,50.95,152.85,Mailed check,9,1.96,0,2,59,191.42,1
C-02849,19,One-year,Basic,24.7,469.3,Credit card,0,1.97,0,0,2,746.25,0
C-02850,1,Month-to-month,Basic,39.92,39.92,Bank transfer,0,1.67,0,0,10,1110.47,0
C-02851,20,One-year,Basic,20.09,401.8,Credit card,1,0.37,0,2,22,10.04,1
C-02852,8,Month-to-month,Standard,60.99,487.92,Bank transfer,7,1.72,1,5,15,93.31,1
C-02853,4,Month-to-month,Standard,66.74,266.96,Mailed check,21,3.0,1,0,35,119.9,1
C-02854,33,Two-year,Basic,33.45,1103.85,Bank transfer,5,4.99,0,0,7,2120.93,0
C-02855,1,Month-to-month,Standard,54.07,54.07,Credit card,6,1.79,0,1,28,27.04,1
C-02856,21,One-year,Standard,68.96,1448.16,Credit card,2,8.35,1,4,3,2602.97,0
C-02857,10,Month-to-month,Standard,67.34,673.4,Electronic check,11,12.19,1,0,1,1427.69,0
C-02858,1,Month-to-month,Basic,28.68,28.68,Bank transfer,4,1.98,0,3,80,69.68,1
C-02859,8,Month-to-month,Basic,31.47,251.76,Bank transfer,2,0.82,0,1,17,57.77,1
C-02860,1,Month-to-month,Basic,39.35,39.35,Credit card,3,0.81,0,4,15,83.56,1
C-02861,36,Two-year,Basic,39.65,1427.4,Credit card,0,1.33,0,0,1,1882.2,0
C-02862,2,Month-to-month,Basic,29.0,58.0,Mailed check,13,1.28,0,1,55,42.19,1
C-02863,37,Two-year,Basic,36.95,1367.15,Bank transfer,1,3.27,0,1,2,2105.45,0
C-02864,40,One-year,Standard,52.55,2102.0,Bank transfer,0,4.16,0,1,1,1609.91,0
C-02865,17,Month-to-month,Basic,27.44,466.48,Bank transfer,0,1.55,0,0,2,364.51,0
C-02866,32,One-year,Premium,82.42,2637.44,Electronic check,0,39.54,1,1,19,2742.32,0
C-02867,17,One-year,Basic,24.18,411.06,Credit card,4,1.3,0,1,30,44.27,1
C-02868,17,One-year,Basic,33.14,563.38,Credit card,0,3.38,0,2,8,875.17,0
C-02869,3,Month-to-month,Basic,30.22,90.66,Bank transfer,11,0.74,0,0,57,19.41,1
C-02870,1,Month-to-month,Basic,24.62,24.62,Electronic check,0,1.7,0,0,8,365.73,0
C-02871,25,Two-year,Premium,93.13,2328.25,Electronic check,7,73.67,1,0,17,3934.85,0
C-02872,42,Two-year,Basic,27.46,1153.32,Mailed check,14,2.16,1,0,13,1401.44,0
C-02873,48,Two-year,Premium,119.43,5732.64,Bank transfer,1,5.32,1,0,0,5272.87,0
C-02874,15,Month-to-month,Premium,113.41,1701.15,Credit card,2,21.3,1,0,3,3867.5,0
C-02875,25,One-year,Standard,54.7,1367.5,Mailed check,10,6.81,1,0,7,969.08,0
C-02876,1,Month-to-month,Standard,67.85,67.85,Bank transfer,0,14.54,0,0,21,713.93,0
C-02877,10,Month-to-month,Standard,53.57,535.7,Bank transfer,0,6.88,0,0,0,790.67,0
C-02878,1,Month-to-month,Basic,33.36,33.36,Electronic check,17,1.34,0,3,21,76.44,1
C-02879,41,One-year,Standard,69.17,2835.97,Bank transfer,5,12.61,0,1,2,1893.94,0
C-02880,5,Month-to-month,Basic,27.81,139.05,Credit card,13,0.66,0,1,7,42.0,1
C-02881,9,Month-to-month,Basic,33.6,302.4,Electronic check,1,0.92,0,2,31,35.06,1
C-02882,48,Two-year,Standard,52.4,2515.2,Electronic check,3,5.67,1,0,3,2739.99,0
C-02883,11,Month-to-month,Standard,51.66,568.26,Bank transfer,3,2.98,1,3,44,216.33,1
C-02884,1,Month-to-month,Premium,100.84,100.84,Bank transfer,2,16.6,1,3,9,1174.2,0
C-02885,4,Month-to-month,Basic,39.59,158.36,Credit card,2,0.57,0,1,34,97.38,1
C-02886,52,Two-year,Premium,95.39,4960.28,Credit card,1,21.41,1,1,8,6075.55,0
C-02887,23,One-year,Basic,38.75,891.25,Credit card,2,1.87,0,0,3,1206.19,0
C-02888,19,Month-to-month,Basic,38.29,727.51,Credit card,0,5.62,0,0,12,766.91,0
C-02889,33,Two-year,Basic,25.08,827.64,Mailed check,14,1.68,0,0,0,1183.62,0
C-02890,35,Two-year,Standard,55.05,1926.75,Electronic check,1,2.83,0,0,0,3627.74,0
C-02891,36,Month-to-month,Basic,32.87,1183.32,Electronic check,7,1.6,0,3,38,86.73,1
C-02892,24,One-year,Standard,57.95,1390.8,Bank transfer,0,16.52,1,1,1,2266.08,0
C-02893,22,One-year,Premium,79.32,1745.04,Credit card,0,9.12,1,2,17,2297.04,0
C-02894,25,One-year,Standard,69.84,1746.0,Mailed check,0,5.93,1,0,22,2474.63,0
C-02895,25,Month-to-month,Standard,63.82,1595.5,Bank transfer,3,11.72,0,0,12,1120.24,0
C-02896,20,Two-year,Premium,94.7,1894.0,Credit card,1,31.88,1,0,1,5276.65,0
C-02897,17,One-year,Standard,60.45,1027.65,Bank transfer,0,9.0,0,0,1,1617.04,0
C-02898,6,Month-to-month,Standard,47.19,283.14,Mailed check,15,9.12,1,1,3,1180.37,0
C-02899,17,Month-to-month,Basic,29.91,508.47,Mailed check,9,1.26,0,1,5,636.13,0
C-02900,10,Month-to-month,Premium,116.89,1168.9,Credit card,1,7.39,1,0,29,1782.72,0
C-02901,1,Month-to-month,Standard,67.42,67.42,Mailed check,22,11.41,0,5,54,182.05,1
C-02902,29,One-year,Basic,26.75,775.75,Credit card,0,0.27,0,3,41,46.75,1
C-02903,2,Month-to-month,Basic,30.63,61.26,Credit card,0,0.62,0,3,29,31.01,1
C-02904,1,Month-to-month,Premium,106.38,106.38,Electronic check,0,22.66,1,4,12,1735.86,0
C-02905,34,One-year,Basic,26.8,911.2,Mailed check,10,3.15,0,0,2,745.77,0
C-02906,20,Month-to-month,Premium,77.92,1558.4,Bank transfer,0,25.98,1,0,1,861.36,0
C-02907,60,Two-year,Basic,30.11,1806.6,Bank transfer,0,2.17,0,1,8,1595.54,0
C-02908,7,Month-to-month,Standard,60.04,420.28,Electronic check,14,0.77,1,4,32,140.32,1
C-02909,12,Month-to-month,Basic,20.12,241.44,Electronic check,0,1.33,1,0,24,360.31,0
C-02910,6,Month-to-month,Standard,47.39,284.34,Mailed check,37,2.98,0,0,15,125.77,1
C-02911,3,Month-to-month,Premium,84.33,252.99,Bank transfer,6,14.62,0,0,41,144.03,1
C-02912,4,Month-to-month,Standard,53.7,214.8,Mailed check,0,5.1,0,0,7,487.41,0
C-02913,16,One-year,Standard,58.53,936.48,Mailed check,17,3.5,0,2,5,1451.56,0
C-02914,40,Two-year,Basic,25.88,1035.2,Credit card,1,2.15,1,0,4,1026.96,0
C-02915,2,Month-to-month,Basic,25.52,51.04,Electronic check,8,0.47,1,1,12,403.34,0
C-02916,33,One-year,Basic,37.39,1233.87,Bank transfer,0,1.13,0,2,8,1152.2,0
C-02917,17,One-year,Standard,48.63,826.71,Bank transfer,0,25.95,0,1,11,2246.05,0
C-02918,46,Two-year,Basic,29.91,1375.86,Bank transfer,3,4.15,0,0,0,976.04,0
C-02919,2,Month-to-month,Basic,39.06,78.12,Credit card,4,1.12,0,3,58,105.88,1
C-02920,11,Month-to-month,Standard,60.63,666.93,Bank transfer,0,10.85,0,3,5,726.42,0
C-02921,15,Month-to-month,Standard,62.93,943.95,Mailed check,27,0.72,0,0,41,148.97,1
C-02922,17,One-year,Standard,55.78,948.26,Credit card,2,5.79,1,0,5,1389.19,0
C-02923,33,Two-year,Basic,20.4,673.2,Bank transfer,0,1.74,0,2,11,1026.5,0
C-02924,3,Month-to-month,Basic,32.92,98.76,Mailed check,6,0.44,0,2,8,108.82,1
C-02925,9,Month-to-month,Premium,103.44,930.96,Bank transfer,0,20.59,1,1,0,941.64,0
C-02926,52,Two-year,Basic,22.21,1154.92,Bank transfer,2,3.86,0,3,1,1135.01,0
C-02927,48,Two-year,Premium,95.8,4598.4,Bank transfer,6,18.71,1,1,15,4936.57,0
C-02928,19,Two-year,Premium,116.19,2207.61,Bank transfer,1,20.69,1,0,20,6766.23,0
C-02929,24,One-year,Standard,50.13,1203.12,Bank transfer,1,14.07,1,0,0,1532.75,0
C-02930,5,Month-to-month,Basic,29.22,146.1,Electronic check,9,0.52,0,0,63,138.95,1
C-02931,27,One-year,Premium,95.75,2585.25,Bank transfer,0,16.12,1,0,4,3779.62,0
C-02932,23,One-year,Standard,65.27,1501.21,Electronic check,2,5.8,0,0,7,2287.8,0
C-02933,14,Month-to-month,Standard,65.61,918.54,Bank transfer,2,4.2,0,1,79,150.57,1
C-02934,19,One-year,Basic,35.19,668.61,Credit card,1,1.69,0,2,4,1222.36,0
C-02935,13,One-year,Basic,27.31,355.03,Electronic check,11,1.72,0,0,1,849.21,0
C-02936,7,Month-to-month,Basic,21.44,150.08,Electronic check,4,0.67,0,2,63,45.35,1
C-02937,18,One-year,Standard,53.74,967.32,Bank transfer,0,4.75,0,1,11,959.59,0
C-02938,42,One-year,Standard,61.99,2603.58,Credit card,2,13.01,1,1,18,2149.98,0
C-02939,47,Two-year,Basic,34.05,1600.35,Credit card,0,1.7,0,1,8,1830.04,0
C-02940,7,Month-to-month,Standard,69.13,483.91,Credit card,1,13.08,0,0,0,1391.49,0
C-02941,19,Month-to-month,Basic,29.07,552.33,Credit card,0,1.16,0,2,0,589.51,0
C-02942,29,One-year,Standard,60.81,1763.49,Electronic check,4,6.05,1,0,8,2194.22,0
C-02943,13,Month-to-month,Premium,99.26,1290.38,Credit card,2,21.96,1,1,0,2061.43,0
C-02944,16,One-year,Basic,23.01,368.16,Electronic check,1,1.89,0,2,2,706.42,0
C-02945,16,One-year,Basic,29.22,467.52,Credit card,3,2.94,0,0,0,953.95,0
C-02946,21,Month-to-month,Basic,30.9,648.9,Credit card,0,1.62,1,2,20,784.39,0
C-02947,25,One-year,Standard,68.77,1719.25,Bank transfer,0,14.13,1,1,2,2870.24,0
C-02948,19,One-year,Standard,54.16,1029.04,Credit card,1,11.3,0,1,0,1198.76,0
C-02949,1,Month-to-month,Premium,119.1,119.1,Mailed check,24,8.29,1,1,59,200.81,1
C-02950,29,Two-year,Basic,30.85,894.65,Credit card,0,1.25,0,2,17,1774.62,0
C-02951,42,Two-year,Premium,85.91,3608.22,Bank transfer,0,35.82,1,0,5,4604.03,0
C-02952,12,One-year,Basic,23.83,285.96,Electronic check,6,1.27,1,0,0,593.5,0
C-02953,34,One-year,Standard,48.54,1650.36,Bank transfer,0,8.91,0,1,10,1480.77,0
C-02954,1,Month-to-month,Basic,29.06,29.06,Credit card,8,0.46,0,3,47,76.43,1
C-02955,32,Two-year,Premium,75.99,2431.68,Bank transfer,0,22.12,1,0,5,5105.39,0
C-02956,19,One-year,Standard,56.13,1066.47,Electronic check,10,7.14,1,0,1,2740.93,0
C-02957,22,One-year,Standard,69.71,1533.62,Mailed check,34,5.51,0,1,8,1078.2,0
C-02958,46,Two-year,Premium,105.15,4836.9,Mailed check,0,10.93,1,0,3,5942.34,0
C-02959,4,Month-to-month,Basic,35.2,140.8,Credit card,8,1.57,0,0,27,52.77,1
C-02960,46,Two-year,Basic,22.38,1029.48,Mailed check,1,1.57,0,0,6,1332.44,0
C-02961,12,Month-to-month,Premium,96.29,1155.48,Credit card,2,23.01,1,1,12,941.26,0
C-02962,10,Month-to-month,Basic,25.72,257.2,Credit card,7,0.86,1,2,21,37.38,1
C-02963,29,Month-to-month,Basic,37.88,1098.52,Electronic check,6,0.53,0,4,14,70.48,1
C-02964,52,Two-year,Standard,49.53,2575.56,Credit card,3,28.79,0,0,35,2709.48,0
C-02965,45,Two-year,Standard,56.47,2541.15,Credit card,0,9.93,0,2,4,2501.36,0
C-02966,33,One-year,Basic,31.76,1048.08,Credit card,0,1.86,0,2,4,767.75,0
C-02967,33,One-year,Basic,30.28,999.24,Bank transfer,4,1.15,0,0,2,494.2,0
C-02968,34,One-year,Basic,36.6,1244.4,Electronic check,25,0.98,0,0,3,903.41,0
C-02969,42,Two-year,Standard,50.79,2133.18,Bank transfer,0,3.11,1,2,4,2781.36,0
C-02970,4,Month-to-month,Premium,91.98,367.92,Credit card,1,16.48,1,0,1,2476.84,0
C-02971,14,Month-to-month,Premium,110.64,1548.96,Bank transfer,1,8.62,1,0,1,1299.14,0
C-02972,7,Month-to-month,Standard,58.2,407.4,Mailed check,6,17.24,0,0,5,716.11,0
C-02973,28,One-year,Basic,28.04,785.12,Electronic check,15,2.49,0,1,1,675.93,0
C-02974,18,One-year,Premium,76.32,1373.76,Credit card,2,21.63,1,0,4,2217.96,0
C-02975,31,Month-to-month,Standard,63.83,1978.73,Mailed check,21,3.43,0,2,19,137.55,1
C-02976,2,Month-to-month,Basic,39.44,78.88,Electronic check,1,1.18,0,2,8,637.34,0
C-02977,47,Two-year,Premium,102.91,4836.77,Credit card,1,16.28,1,3,2,3313.08,0
C-02978,6,Month-to-month,Standard,66.41,398.46,Credit card,1,2.83,1,0,29,385.84,0
C-02979,25,One-year,Standard,57.92,1448.0,Credit card,0,14.36,1,0,23,1509.03,0
C-02980,32,Two-year,Standard,50.79,1625.28,Electronic check,0,5.55,0,1,9,2708.2,0
C-02981,4,Month-to-month,Basic,20.29,81.16,Credit card,5,0.69,0,3,56,40.69,1
C-02982,4,Month-to-month,Basic,33.07,132.28,Bank transfer,10,1.08,0,1,52,110.68,1
C-02983,26,One-year,Standard,57.33,1490.58,Credit card,0,20.54,1,0,40,1023.26,0
C-02984,55,Two-year,Basic,35.64,1960.2,Mailed check,2,1.98,0,0,3,1747.13,0
C-02985,24,One-year,Standard,62.37,1496.88,Credit card,0,11.37,0,1,5,2566.92,0
C-02986,44,Two-year,Standard,69.7,3066.8,Mailed check,6,5.25,1,1,0,3137.37,0
C-02987,1,Month-to-month,Standard,57.76,57.76,Mailed check,7,24.78,0,0,0,596.97,0
C-02988,20,One-year,Standard,55.68,1113.6,Credit card,0,8.17,0,0,4,465.69,0
C-02989,31,One-year,Standard,52.17,1617.27,Bank transfer,3,9.47,0,0,5,1432.12,0
C-02990,39,Two-year,Premium,96.46,3761.94,Credit card,1,20.02,1,1,2,4136.19,0
C-02991,34,Month-to-month,Standard,66.82,2271.88,Mailed check,19,10.06,0,3,32,98.92,1
C-02992,65,Two-year,Basic,20.85,1355.25,Bank transfer,3,2.23,0,0,0,1063.26,0
C-02993,28,One-year,Basic,39.56,1107.68,Credit card,0,2.95,0,0,9,1761.4,0
C-02994,12,Month-to-month,Basic,39.87,478.44,Credit card,4,0.45,0,3,131,35.93,1
C-02995,32,Month-to-month,Basic,31.96,1022.72,Bank transfer,0,1.8,0,0,6,391.07,0
C-02996,37,Two-year,Basic,26.63,985.31,Mailed check,4,3.21,0,0,4,1239.01,0
C-02997,8,Month-to-month,Basic,24.46,195.68,Electronic check,6,0.67,0,2,18,63.03,1
C-02998,1,Month-to-month,Standard,51.91,51.91,Mailed check,16,2.41,1,2,49,87.84,1
C-02999,9,Month-to-month,Premium,77.25,695.25,Bank transfer,0,14.96,1,1,2,1660.79,0
C-03000,31,Two-year,Basic,29.5,914.5,Credit card,10,2.17,0,2,10,991.36,0
C-03001,29,One-year,Standard,46.43,1346.47,Mailed check,14,15.56,1,2,1,1410.57,0
C-03002,36,One-year,Standard,62.96,2266.56,Credit card,1,24.13,1,0,2,1881.79,0
C-03003,4,Month-to-month,Basic,27.44,109.76,Mailed check,8,0.33,0,2,16,89.31,1
C-03004,10,One-year,Premium,83.97,839.7,Bank transfer,1,24.85,1,0,3,3281.1,0
C-03005,16,One-year,Standard,58.62,937.92,Credit card,0,12.11,1,0,8,1812.28,0
C-03006,38,Two-year,Basic,39.48,1500.24,Electronic check,1,2.33,0,1,7,1519.85,0
C-03007,55,Two-year,Standard,62.38,3430.9,Mailed check,17,16.54,0,0,2,1538.34,0
C-03008,6,Month-to-month,Basic,29.83,178.98,Mailed check,4,2.79,1,1,4,378.54,0
C-03009,11,One-year,Standard,64.42,708.62,Credit card,14,1.87,0,0,61,241.52,1
C-03010,15,Month-to-month,Basic,34.75,521.25,Credit card,4,0.54,0,1,21,19.12,1
C-03011,14,One-year,Premium,115.13,1611.82,Bank transfer,0,28.68,0,0,1,2612.32,0
C-03012,37,Month-to-month,Standard,50.12,1854.44,Bank transfer,1,16.35,0,1,10,940.58,0
C-03013,2,Month-to-month,Standard,66.47,132.94,Electronic check,5,9.84,1,2,16,1701.36,0
C-03014,12,Month-to-month,Basic,26.02,312.24,Credit card,5,0.15,1,2,27,25.42,1
C-03015,22,One-year,Standard,68.52,1507.44,Mailed check,17,2.54,0,2,13,162.48,1
C-03016,1,Month-to-month,Standard,52.03,52.03,Bank transfer,4,13.67,1,0,0,690.95,0
